,Date,Company,Ticker,Managers,Offer Price,Opening Price,1st Day Close,1st Day % Chg,$ Chg Open,$ Chg Close,Star Rating,Performed,Year,Month,Day,Day of Week,1st Day Open to Close % Chg,1st Day Open to Close $ Chg
2790,2005-08-10,CF Industries Holdings ,CF,Morgan Stanley/JP Morgan,16.0,16.25,16.2,0.012499999999999956,0.25,0.1999999999999993,2.0,Missed,2005,8,10,2,-0.0030769230769231207,-0.05000000000000071
2791,2005-08-10,Heartland Payment Systems ,HPY,Citigroup,18.0,22.5,24.51,0.36166666666666675,4.5,6.510000000000002,2.0,,2005,8,10,2,0.0893333333333334,2.0100000000000016
2792,2005-08-10,Refco ,RFX,Credit Suisse First Boston/Goldman Sachs/Banc of America,22.0,26.25,27.48,0.2490909090909091,4.25,5.48,3.0,,2005,8,10,2,0.046857142857142875,1.2300000000000004
2793,2005-08-15,Bronce Driling,BRNC,Johnson Rice/Jefferies,17.0,19.0,18.47,0.08647058823529405,2.0,1.4699999999999989,2.0,,2005,8,15,0,-0.027894736842105323,-0.5300000000000011
2794,2005-08-15,Kona Grill,KONA,Oppenheimer/Feltl,11.0,13.0,12.5,0.13636363636363635,2.0,1.5,2.0,,2005,8,15,0,-0.038461538461538464,-0.5
2795,2005-08-16,Rockwood Holdings ,ROC,Goldman Sachs/Credit Suisse First Boston,20.0,19.72,20.0,0.0,-0.28000000000000114,0.0,1.0,,2005,8,16,1,0.014198782961460505,0.28000000000000114
2796,2005-08-17,Williams Partners ,WPZ,Lehman Brothers,21.5,24.9,25.5,0.18604651162790697,3.3999999999999986,4.0,3.0,,2005,8,17,2,0.02409638554216873,0.6000000000000014
2797,2005-08-18,Stone Acarde Acquisition ,SCDEU,Morgan Joseph,6.0,6.04,6.15,0.02500000000000006,0.040000000000000036,0.15000000000000036,1.0,,2005,8,18,3,0.018211920529801376,0.11000000000000032
2798,2005-08-18,Ithaka Acquisition ,ITHKU,EarlyBirdCaptial/ThinkEquity,6.0,5.95,5.85,-0.02500000000000006,-0.04999999999999982,-0.15000000000000036,1.0,,2005,8,18,3,-0.01680672268907572,-0.10000000000000053
2799,2005-08-23,Enterprise GP Holdings LP ,EPE,Citigroup/Lehman Brothers,28.0,33.05,32.55,0.1624999999999999,5.049999999999997,4.549999999999997,3.0,,2005,8,23,1,-0.015128593040847203,-0.5
2800,2005-08-23,Ready Mix ,RMX,"Ladenburg, Thalmann/Wunderlich Securities",11.0,12.0,12.1,0.09999999999999996,1.0,1.0999999999999996,1.0,,2005,8,23,1,0.008333333333333304,0.09999999999999964
2801,2005-08-26,Ad.Venture Partners ,AVPAU,Wedbush Morgan,6.0,6.01,5.9,-0.016666666666666607,0.009999999999999787,-0.09999999999999964,1.0,,2005,8,26,4,-0.018302828618968293,-0.10999999999999943
2802,2005-09-09,Coconut Palm Acquisition ,CNUTU,Morgan Joseph/EarlyBirdCapital,6.0,6.2,6.2,0.03333333333333336,0.20000000000000018,0.20000000000000018,1.0,,2005,9,9,4,0.0,0.0
2803,2005-09-19,Williams Scotsman International ,WLSC,Citigroup/Lehman Brothers/CIBC World Markets,16.0,15.86,15.93,-0.004375000000000018,-0.14000000000000057,-0.07000000000000028,2.0,Missed,2005,9,19,0,0.004413619167717546,0.07000000000000028
2804,2005-09-20,Nexity Financial ,NXTY,Raymond James,16.0,16.31,16.25,0.015625,0.3099999999999987,0.25,1.0,,2005,9,20,1,-0.003678724708767549,-0.05999999999999872
2805,2005-09-21,Ikanos Communications ,IKAN,Citigroup/Lehman Brothers,12.0,13.3,13.0,0.08333333333333333,1.3000000000000007,1.0,2.0,,2005,9,21,2,-0.02255639097744366,-0.3000000000000007
2806,2005-09-22,North Pointe Holdings ,NPTE,SunTrust Robinson Humphrey,12.0,12.26,12.03,0.0024999999999999467,0.2599999999999998,0.02999999999999936,2.0,Missed,2005,9,22,3,-0.018760195758564472,-0.23000000000000043
2807,2005-09-22,Global Cash Access Holdings ,GCA,Goldman Sachs/JP Morgan,14.0,15.22,14.96,0.06857142857142863,1.2200000000000006,0.9600000000000009,3.0,,2005,9,22,3,-0.01708278580814716,-0.2599999999999998
2808,2005-09-26,Horizon Lines ,HRZ,Goldman Sachs/UBS Investment Bank,10.0,10.5,10.75,0.075,0.5,0.75,1.0,,2005,9,26,0,0.023809523809523808,0.25
2809,2005-09-26,Sunesis Pharmaceuticals ,SNSS,Lehman Brothers/SG Cowen,7.0,7.09,6.5,-0.07142857142857142,0.08999999999999986,-0.5,1.0,,2005,9,26,0,-0.08321579689703806,-0.5899999999999999
2810,2005-09-27,TRX ,TRXI,Credit Suisse First Boston,9.0,9.0,9.06,0.006666666666666722,0.0,0.0600000000000005,1.0,,2005,9,27,1,0.006666666666666722,0.0600000000000005
2811,2005-09-28,Genomic Health ,GHDX,JP Morgan/Lehman Brothers,12.0,12.0,11.75,-0.020833333333333332,0.0,-0.25,2.0,Missed,2005,9,28,2,-0.020833333333333332,-0.25
2812,2005-09-28,Taleo ,TLEO,Citigroup,14.0,14.01,13.6,-0.0285714285714286,0.009999999999999787,-0.40000000000000036,2.0,Missed,2005,9,28,2,-0.0292648108493933,-0.41000000000000014
2813,2005-09-28,Avalon Pharmaceuticals ,AVRX,W.R. Hambrecht + Co.,10.5,10.51,9.49,-0.09619047619047617,0.009999999999999787,-1.0099999999999998,1.0,,2005,9,28,2,-0.09705042816365363,-1.0199999999999996
2814,2005-09-28,Caribou Coffee ,CBOU,Merril Lynch/Thomas Weisel Partners,14.0,15.5,13.0,-0.07142857142857142,1.5,-1.0,2.0,,2005,9,28,2,-0.16129032258064516,-2.5
2815,2005-09-28,Global Partners ,GLP,Lehman Brothers/KeyBanc Capital Markets,22.0,25.0,23.7,0.07727272727272724,3.0,1.6999999999999993,3.0,,2005,9,28,2,-0.052000000000000025,-1.3000000000000007
2816,2005-09-28,WebMD Health ,WBMD,Morgan Stanley/Citigroup/Goldman Sachs,17.5,19.8,24.4,0.3942857142857142,2.3000000000000007,6.899999999999999,2.0,,2005,9,28,2,0.2323232323232322,4.599999999999998
2817,2005-09-29,State National Bancshares ,SNBI,Keefe Bruyette & Woods/Sandler O'Neill,26.0,27.6,26.0,0.0,1.6000000000000014,0.0,3.0,,2005,9,29,3,-0.05797101449275367,-1.6000000000000014
2818,2005-09-29,VistaPrint Limited ,VPRT,Goldman Sachs/Bear Stearns,12.0,12.27,15.25,0.2708333333333333,0.2699999999999996,3.25,2.0,,2005,9,29,3,0.24286878565607176,2.9800000000000004
2819,2005-10-05,StealthGas ,GASS,Cantor Fitzgerald,14.5,14.59,13.8,-0.04827586206896547,0.08999999999999986,-0.6999999999999993,2.0,Missed,2005,10,5,2,-0.05414667580534607,-0.7899999999999991
2820,2005-10-06,American Commercial Lines ,ACLI,Merrill Lynch/UBS Investment Bank,21.0,26.5,28.3,0.34761904761904766,5.5,7.300000000000001,1.0,Missed,2005,10,6,3,0.06792452830188682,1.8000000000000007
2821,2005-10-11,TAL International ,TAL,Credit Suisse First Boston/Deutsche Bank/Jefferies,18.0,18.0,18.0,0.0,0.0,0.0,2.0,Missed,2005,10,11,1,0.0,0.0
2822,2005-10-12,Double Hull Tankers ,DHT,Merrill Lynch/UBS Investment Bank,12.0,12.0,12.05,0.004166666666666726,0.0,0.05000000000000071,1.0,,2005,10,12,2,0.004166666666666726,0.05000000000000071
2823,2005-10-13,PokerTek ,PTEK,Feltl,11.0,11.3,10.25,-0.06818181818181818,0.3000000000000007,-0.75,2.0,Missed,2005,10,13,3,-0.09292035398230095,-1.0500000000000007
2824,2005-10-18,CBOT Holdings ,BOT,Credit Suisse First Boston/JP Morgan,54.0,80.75,80.3,0.487037037037037,26.75,26.299999999999997,4.0,,2005,10,18,1,-0.005572755417956691,-0.45000000000000284
2825,2005-10-19,Federal Services Acquisition ,FDSUA,CRT Capital Group,6.0,6.1,6.01,0.0016666666666666312,0.09999999999999964,0.009999999999999787,1.0,,2005,10,19,2,-0.014754098360655716,-0.08999999999999986
2826,2005-10-21,Paramount Acquisition ,PMQCU,EarlyBirdCapital,6.0,6.05,6.19,0.03166666666666673,0.04999999999999982,0.1900000000000004,1.0,,2005,10,21,4,0.02314049586776869,0.14000000000000057
2827,2005-10-21,NCI ,NCIT,Legg Mason Wood Walker/Raymond James,10.5,11.25,12.17,0.15904761904761905,0.75,1.67,2.0,,2005,10,21,4,0.08177777777777777,0.9199999999999999
2828,2005-10-24,Key Hospitality Acquisition ,KHPAU,Maxim Group,8.0,8.0,8.0,0.0,0.0,0.0,1.0,,2005,10,24,0,0.0,0.0
2829,2005-10-24,Platinum Energy Resources ,PGRIU,Casimir Capital/Cantor Fitzgerald,8.0,7.75,7.5,-0.0625,-0.25,-0.5,1.0,,2005,10,24,0,-0.03225806451612903,-0.25
2830,2005-10-26,Cogdell Spencer ,CSA,Banc of America/Citigroup,17.0,17.0,17.0,0.0,0.0,0.0,1.0,,2005,10,26,2,0.0,0.0
2831,2005-10-26,Hercules Offshore ,HERO,Credit Suisse First Boston,20.0,23.5,21.9,0.09499999999999993,3.5,1.8999999999999986,3.0,,2005,10,26,2,-0.06808510638297878,-1.6000000000000014
2832,2005-10-26,MathStar ,MATH,Feltl,6.0,6.5,5.9,-0.016666666666666607,0.5,-0.09999999999999964,1.0,,2005,10,26,2,-0.09230769230769226,-0.5999999999999996
2833,2005-10-26,NxStage Medical ,NXTM,Merrill Lynch,10.0,10.2,11.76,0.176,0.1999999999999993,1.7599999999999998,1.0,,2005,10,26,2,0.1529411764705883,1.5600000000000005
2834,2005-10-28,Electro-Optical Sciences ,MELA,ThinkEquity Partners/Stanford Group,5.0,6.5,7.71,0.542,1.5,2.71,1.0,Missed,2005,10,28,4,0.18615384615384614,1.21
2835,2005-10-28,Accentia Biopharmaceuticals ,ABPI,Jefferies,8.0,8.0,7.25,-0.09375,0.0,-0.75,1.0,,2005,10,28,4,-0.09375,-0.75
2836,2005-11-01,Cbeyond Communications ,CBEY,Deutsche Bank,12.0,12.0,12.0,0.0,0.0,0.0,1.0,,2005,11,1,1,0.0,0.0
2837,2005-11-01,Newkirk Realty Trust ,NKT,Bear Stearns/Credit Suisse First Boston,16.0,15.45,15.05,-0.059374999999999956,-0.5500000000000007,-0.9499999999999993,1.0,,2005,11,1,1,-0.02588996763754036,-0.3999999999999986
2838,2005-11-01,Website Pros ,WSPI,Friedman Billings Ramsey,10.0,10.02,10.01,0.0009999999999999788,0.019999999999999574,0.009999999999999787,1.0,,2005,11,1,1,-0.0009980039920159467,-0.009999999999999787
2839,2005-11-08,Boardwalk Pipeline Partners L.P.,BWP,Citigroup/Lehamn Brothers,19.5,19.5,18.95,-0.02820512820512824,0.0,-0.5500000000000007,3.0,Missed,2005,11,8,1,-0.02820512820512824,-0.5500000000000007
2840,2005-11-08,CombinatoRx ,CRXX,SG Cowen/Pacific Growth Equities,7.0,7.09,7.85,0.12142857142857137,0.08999999999999986,0.8499999999999996,1.0,,2005,11,8,1,0.10719322990126937,0.7599999999999998
2841,2005-11-08,iRobot ,IRBT,Morgan Stanley/JP Morgan,24.0,29.51,26.7,0.11249999999999998,5.510000000000002,2.6999999999999993,2.0,,2005,11,8,1,-0.09522195865808208,-2.8100000000000023
2842,2005-11-08,Saifun Semiconductors Ltd. ,SFUN,Lehman Brothers/Deutsche Bank,23.5,31.18,35.3,0.5021276595744679,7.68,11.799999999999997,3.0,,2005,11,8,1,0.1321359846055163,4.119999999999997
2843,2005-11-10,Cold Spring Capital ,CDS-U,Deutsche Bank,6.0,5.8,5.9,-0.016666666666666607,-0.20000000000000018,-0.09999999999999964,1.0,,2005,11,10,3,0.01724137931034492,0.10000000000000053
2844,2005-11-10,Clear Channel Outdoor Holdings ,CCO,Goldman Sachs/Deutsche Bank/JP Morgan/Merrill Lynch/UBS Investment Bank,18.0,17.75,18.55,0.030555555555555596,-0.25,0.5500000000000007,1.0,,2005,11,10,3,0.045070422535211305,0.8000000000000007
2845,2005-11-10,IHS ,IHS ,Goldman Sachs/Citigroup,16.0,17.0,17.1,0.06875000000000009,1.0,1.1000000000000014,2.0,,2005,11,10,3,0.005882352941176554,0.10000000000000142
2846,2005-11-14,Vimicro International ,VIMC,Morgan Stanley,10.0,10.01,8.36,-0.16400000000000006,0.009999999999999787,-1.6400000000000006,1.0,,2005,11,14,0,-0.1648351648351649,-1.6500000000000004
2847,2005-11-15,IntercontinentalExchange ,ICE,Morgan Stanley/Goldman Sachs,26.0,39.0,39.25,0.5096153846153846,13.0,13.25,3.0,,2005,11,15,1,0.00641025641025641,0.25
2848,2005-11-16,SunPower ,SPWR,Credit Suisse First Boston/Lehman Brothers,18.0,28.0,25.45,0.41388888888888886,10.0,7.449999999999999,3.0,,2005,11,16,2,-0.0910714285714286,-2.5500000000000007
2849,2005-11-17,AMERISAFE ,AMSF,Friedman Billings Ramsey/William Blair,9.0,9.02,9.0,0.0,0.019999999999999574,0.0,1.0,,2005,11,17,3,-0.0022172949002216822,-0.019999999999999574
2850,2005-11-17,Dover Saddlery ,DOVR,W.R. Hambrecht+Co.,10.0,10.06,10.25,0.025,0.0600000000000005,0.25,1.0,,2005,11,17,3,0.018886679920477087,0.1899999999999995
2851,2005-11-17,Under Armour ,UARM,Goldman Sachs,13.0,31.0,25.3,0.9461538461538462,18.0,12.3,3.0,,2005,11,17,3,-0.18387096774193545,-5.699999999999999
2852,2005-11-21,Tronox ,TRX,Lehman Brothers/JPMorgan,14.0,13.6,14.3,0.02142857142857148,-0.40000000000000036,0.3000000000000007,1.0,,2005,11,21,0,0.0514705882352942,0.7000000000000011
2853,2005-11-21,Union Drilling ,UDRL,JPMorgan/Jefferies,14.0,13.61,14.41,0.029285714285714297,-0.39000000000000057,0.41000000000000014,1.0,,2005,11,21,0,0.05878030859662019,0.8000000000000007
2854,2005-11-21,Brookdale Senior Living ,BKD,Goldman Sachs/Lehman Brothers,18.0,23.1,25.43,0.41277777777777774,5.100000000000001,7.43,2.0,,2005,11,21,0,0.10086580086580078,2.3299999999999983
2855,2005-11-29,Actions Semiconductor ,ACTS,Credit Suisse First Boston,8.0,7.9,8.0,0.0,-0.09999999999999964,0.0,1.0,,2005,11,29,1,0.01265822784810122,0.09999999999999964
2856,2005-12-01,DCP Midstream Partners ,DPM,Lehman Brothers/Citigroup,21.5,22.9,23.05,0.07209302325581399,1.3999999999999986,1.5500000000000007,3.0,,2005,12,1,3,0.006550218340611447,0.15000000000000213
2857,2005-12-06,Vocus ,VOCS,Thomas Weisel Partners/RBC Capital Markets,9.0,9.27,10.0,0.1111111111111111,0.2699999999999996,1.0,2.0,,2005,12,6,1,0.07874865156418559,0.7300000000000004
2858,2005-12-09,WiderThan ,WTHN,JPMorgan/Merrill Lynch,12.0,14.5,12.0,0.0,2.5,0.0,1.0,,2005,12,9,4,-0.1724137931034483,-2.5
2859,2005-12-09,Basic Energy Services ,BAS,Goldman Sachs/Credit Suisse First Boston,20.0,22.0,21.5,0.075,2.0,1.5,3.0,,2005,12,9,4,-0.022727272727272728,-0.5
2860,2005-12-09,Cynosure ,CYNO,Citigroup,15.0,16.99,18.93,0.26199999999999996,1.9899999999999984,3.9299999999999997,2.0,,2005,12,9,4,0.11418481459682174,1.9400000000000013
2861,2005-12-12,Scopus Video Networks ,SCOP,Thomas Weisel Partners/CIBC Worldmarkets,7.0,7.02,7.24,0.034285714285714315,0.019999999999999574,0.2400000000000002,1.0,,2005,12,12,0,0.03133903133903143,0.22000000000000064
2862,2005-12-12,CapitalSouth Bancorp ,CAPB,Sterne Agee & Leach,18.5,19.0,18.5,0.0,0.5,0.0,2.0,,2005,12,12,0,-0.02631578947368421,-0.5
2863,2005-12-12,DealerTrack Holdings ,TRAK,Lehman Brothers/JP Morgan,17.0,19.75,19.25,0.1323529411764706,2.75,2.25,3.0,,2005,12,12,0,-0.02531645569620253,-0.5
2864,2005-12-13,Suntech Power Holdings ,STP,Credit Suisse First Boston/Morgan Stanley,15.0,20.35,21.2,0.4133333333333333,5.350000000000001,6.199999999999999,2.0,,2005,12,13,1,0.041769041769041663,0.8499999999999979
2865,2005-12-14,Republic Property Trust,RPB,Lehman Brothers/Bear Stearns,12.0,12.0,12.0,0.0,0.0,0.0,1.0,,2005,12,14,2,0.0,0.0
2866,2005-12-14,Somaxon Pharmaceuticals ,SOMX,Morgan Stanley/JP Morgan,11.0,11.0,10.71,-0.026363636363636287,0.0,-0.28999999999999915,1.0,,2005,12,14,2,-0.026363636363636287,-0.28999999999999915
2867,2005-12-14,Carolina National Bank ,CNCP,Scott & Stringfellow,16.0,16.85,17.0,0.0625,0.8500000000000014,1.0,2.0,,2005,12,14,2,0.008902077151335227,0.14999999999999858
2868,2005-12-14,Copa Holdings S.A. ,CPA,Morgan Stanley/Goldman Sachs,20.0,22.53,24.25,0.2125,2.530000000000001,4.25,3.0,,2005,12,14,2,0.07634265423879266,1.7199999999999989
2869,2005-12-15,Endeavor Acquisition,EDA-U,Ladenburg Thalmann/Broadband Capital Markets,8.0,8.01,8.0,0.0,0.009999999999999787,0.0,1.0,,2005,12,15,3,-0.001248439450686615,-0.009999999999999787
2870,2005-12-15,Directed Electronics ,DEIX,Goldman Sachs/JP Morgan,16.0,17.0,14.0,-0.125,1.0,-2.0,3.0,,2005,12,15,3,-0.17647058823529413,-3.0
2871,2005-12-15,Emergency Medical Services ,EMS,Banc of America/JP Morgan,14.0,14.0,13.1,-0.06428571428571431,0.0,-0.9000000000000004,1.0,,2005,12,15,3,-0.06428571428571431,-0.9000000000000004
2872,2005-12-15,Spansion ,SPSN,Citigroup/Credit Suisse First Boston,12.0,12.0,13.55,0.12916666666666674,0.0,1.5500000000000007,1.0,,2005,12,15,3,0.12916666666666674,1.5500000000000007
2873,2005-12-16,Star Maritime Acquisition ,SEA-U,Maxim Group/EarlyBirdCapital,10.0,9.9,9.92,-0.008000000000000007,-0.09999999999999964,-0.08000000000000007,1.0,,2005,12,16,4,0.0020202020202019773,0.019999999999999574
2874,2005-12-16,Boulder Specialty Brands ,BDSBU,Citigroup/Roth Capital Partners,8.0,9.0,9.0,0.125,1.0,1.0,1.0,,2005,12,16,4,0.0,0.0
2875,2005-12-20,CRM Holdings ,CRMH,Sandler O'Neill/KeyBanc Capital Markets,13.0,13.11,13.0,0.0,0.10999999999999943,0.0,2.0,Missed,2005,12,20,1,-0.00839054157131956,-0.10999999999999943
2876,2005-12-20,Pixelplus Ltd. ,PXPL,Jefferies Broadview/WR Hambracht+Co.,8.0,8.03,8.01,0.0012499999999999734,0.02999999999999936,0.009999999999999787,1.0,,2005,12,20,1,-0.0024906600249065473,-0.019999999999999574
2877,2005-12-21,NUCRYST Pharmaceuticals ,NCST,Jefferies,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2005,12,21,2,0.0,0.0
2878,2004-01-08,K-Sea Transportation Partners ,KSP,Lehman Brothers/UBS Investment Bank,23.5,26.5,27.09,0.15276595744680851,3.0,3.59,2.0,,2004,1,8,3,0.022264150943396222,0.5899999999999999
2879,2004-01-12,Crosstex Energy ,XTXI,AG Edwrads,19.5,23.25,25.4,0.3025641025641025,3.75,5.899999999999999,2.0,,2004,1,12,0,0.09247311827956983,2.1499999999999986
2880,2004-01-22,Portec Rail Products ,PRPX,Ferris Baker Watts,10.0,10.3,9.96,-0.003999999999999915,0.3000000000000007,-0.03999999999999915,1.0,,2004,1,22,3,-0.03300970873786406,-0.33999999999999986
2881,2004-01-26,Government Properties Trust ,GPP,Friedman Billings Ramsey,10.0,13.9,13.02,0.30199999999999994,3.9000000000000004,3.0199999999999996,2.0,,2004,1,26,0,-0.06330935251798567,-0.8800000000000008
2882,2004-01-29,Eyetech Pharmaceuticals ,EYET,Merrill Lynch/Morgan Stanley,21.0,29.5,32.4,0.5428571428571428,8.5,11.399999999999999,3.0,,2004,1,29,3,0.09830508474576266,2.8999999999999986
2883,2004-02-02,TRW Automotive ,TRW,Goldman Sachs/CS First Boston/JP Morgan,28.0,27.35,27.1,-0.03214285714285709,-0.6499999999999986,-0.8999999999999986,3.0,Missed,2004,2,2,0,-0.009140767824497258,-0.25
2884,2004-02-02,GTx ,GTXI,Goldman Sachs,14.5,15.27,12.9,-0.11034482758620687,0.7699999999999996,-1.5999999999999996,2.0,,2004,2,2,0,-0.15520628683693513,-2.369999999999999
2885,2004-02-02,The Bancorp Bank ,TBBK,Friedman Billings Ramsey,12.5,15.15,16.0,0.28,2.6500000000000004,3.5,2.0,,2004,2,2,0,0.056105610561056084,0.8499999999999996
2886,2004-02-04,Asset Acceptance Capital ,AACC,Bear Stearns,15.0,16.66,16.68,0.11199999999999997,1.6600000000000001,1.6799999999999997,3.0,,2004,2,4,2,0.001200480192076805,0.019999999999999574
2887,2004-02-04,Assurant ,AIZ,Morgan Stanley,22.0,23.75,24.7,0.1227272727272727,1.75,2.6999999999999993,3.0,,2004,2,4,2,0.03999999999999997,0.9499999999999993
2888,2004-02-04,Renovis ,RNVS,Goldman Sachs,12.0,12.5,14.5,0.20833333333333334,0.5,2.5,2.0,,2004,2,4,2,0.16,2.0
2889,2004-02-04,TODCO ,THE,Morgan Stanley,12.0,13.55,13.7,0.1416666666666666,1.5500000000000007,1.6999999999999993,2.0,,2004,2,4,2,0.011070110701106906,0.14999999999999858
2890,2004-02-05,Bakers Footwear Group ,BKRS,Ryan Beck/BB&T Capital,7.75,8.7,8.29,0.0696774193548386,0.9499999999999993,0.5399999999999991,2.0,,2004,2,5,3,-0.047126436781609216,-0.41000000000000014
2891,2004-02-05,Staktex Holdings ,STAK,Morgan Stanley/Merrill Lynch,13.0,14.48,14.88,0.14461538461538467,1.4800000000000004,1.8800000000000008,3.0,,2004,2,5,3,0.027624309392265217,0.40000000000000036
2892,2004-02-05,Symbion ,SMBI,Credit Suisse First Boston,15.0,18.0,18.63,0.24199999999999994,3.0,3.629999999999999,3.0,,2004,2,5,3,0.03499999999999995,0.629999999999999
2893,2004-02-06,AlphaSmart ,ALSM,Jefferies,6.0,6.99,6.19,0.03166666666666673,0.9900000000000002,0.1900000000000004,1.0,,2004,2,6,4,-0.11444921316165949,-0.7999999999999998
2894,2004-02-11,Affordable Residential Communities ,ARC,Citigroup/Merrill Lynch,19.0,19.1,19.0,0.0,0.10000000000000142,0.0,2.0,Missed,2004,2,11,2,-0.005235602094240912,-0.10000000000000142
2895,2004-02-11,Bristol West Holdings ,BRW,Credit Suisse First Boston/Bear Stearns,20.0,22.75,22.8,0.14000000000000004,2.75,2.8000000000000007,3.0,,2004,2,11,2,0.002197802197802229,0.05000000000000071
2896,2004-02-11,Atheros Communications ,ATHR,Morgan Stanley/Lehman Brothers,14.0,18.75,17.6,0.25714285714285723,4.75,3.6000000000000014,3.0,,2004,2,11,2,-0.06133333333333326,-1.1499999999999986
2897,2004-02-11,Corgentech ,CGTK,Credit Suisse First Boston/Lehman Brothers,16.0,18.0,21.4,0.3374999999999999,2.0,5.399999999999999,2.0,,2004,2,11,2,0.1888888888888888,3.3999999999999986
2898,2004-02-13,CEA Acquisition,CEACU,EarlyBirdCapital/GunnAllen,6.0,6.6,6.06,0.009999999999999934,0.5999999999999996,0.05999999999999961,1.0,,2004,2,13,4,-0.08181818181818183,-0.54
2899,2004-02-18,Dynavax Technologies ,DVAX,Bear Stearns/Deutsche Bank,7.5,8.3,9.4,0.25333333333333335,0.8000000000000007,1.9000000000000004,1.0,,2004,2,18,2,0.13253012048192767,1.0999999999999996
2900,2004-02-19,Cherokee International,CHRK,Credit Suisse First Boston,14.5,16.75,16.5,0.13793103448275862,2.25,2.0,1.0,,2004,2,19,3,-0.014925373134328358,-0.25
2901,2004-02-23,Kinetic Concepts ,KCI,Merrill Lynch/JP Morgan,30.0,33.5,40.4,0.3466666666666666,3.5,10.399999999999999,3.0,,2004,2,23,0,0.2059701492537313,6.899999999999999
2902,2004-03-03,Linktone,LTON,Credit Suisse First Boston,14.0,19.01,17.42,0.2442857142857144,5.010000000000002,3.4200000000000017,3.0,,2004,3,3,2,-0.08364018937401366,-1.5899999999999999
2903,2004-03-10,TOM Online,TOMO,Citigroup/Morgan Stanley,15.55,15.75,15.58,0.0019292604501607304,0.1999999999999993,0.02999999999999936,4.0,Missed,2004,3,10,2,-0.01079365079365079,-0.16999999999999993
2904,2004-03-15,TNS ,TNS,JP Morgan/Lehman Brothers,18.0,18.5,18.0,0.0,0.5,0.0,3.0,Missed,2004,3,15,0,-0.02702702702702703,-0.5
2905,2004-03-15,Xcyte Therapies ,XCYT,Piper Jaffray/RBC Capital Markets,8.0,8.5,7.31,-0.08625000000000005,0.5,-0.6900000000000004,1.0,,2004,3,15,0,-0.14000000000000004,-1.1900000000000004
2906,2004-03-16,Tercica ,TRCA,Lehman Brothers/SG Cowen,9.0,9.0,9.0,0.0,0.0,0.0,1.0,,2004,3,16,1,0.0,0.0
2907,2004-03-17,Semiconductor Mfg Int'l,SMI,Credit Suisse First Boston/Deutsche Bank,17.5,17.0,15.52,-0.11314285714285717,-0.5,-1.9800000000000004,2.0,Missed,2004,3,17,2,-0.08705882352941179,-1.4800000000000004
2908,2004-03-17,Chardan China Acquisition,CAQCU.OB,EarlyBirdCapital,6.0,6.05,6.05,0.008333333333333304,0.04999999999999982,0.04999999999999982,1.0,,2004,3,17,2,0.0,0.0
2909,2004-03-17,Sunset Financial Resources ,SFO,WR Hambrecht/JP Morgan,13.0,12.75,12.75,-0.019230769230769232,-0.25,-0.25,1.0,,2004,3,17,2,0.0,0.0
2910,2004-03-18,Capital Lease Funding ,LSE,Friedman Billings Ramsey/Wachovia Securities,10.5,12.95,13.41,0.27714285714285714,2.4499999999999993,2.91,2.0,,2004,3,18,3,0.03552123552123559,0.46000000000000085
2911,2004-03-22,Signature Bank ,SBNY,Friedman Billings Ramsey,15.5,18.5,19.47,0.25612903225806444,3.0,3.969999999999999,3.0,,2004,3,22,0,0.05243243243243237,0.9699999999999989
2912,2004-03-24,Ultra Clean Holdings ,UCTT,Credit Suisse First Boston/JP Morgan,7.0,7.01,7.5,0.07142857142857142,0.009999999999999787,0.5,1.0,,2004,3,24,2,0.06990014265335238,0.4900000000000002
2913,2004-03-25,Hornbeck Offshore Services ,HOS,Goldman Sachs/Jefferies,13.0,13.25,13.25,0.019230769230769232,0.25,0.25,2.0,Missed,2004,3,25,3,0.0,0.0
2914,2004-03-25,Anadys Pharmaceuticals ,ANDS,SG Cowen/Piper Jaffray,7.0,7.0,7.06,0.008571428571428516,0.0,0.05999999999999961,1.0,,2004,3,25,3,0.008571428571428516,0.05999999999999961
2915,2004-03-30,Cutera ,CUTR,Piper Jaffray,14.0,14.0,14.0,0.0,0.0,0.0,1.0,,2004,3,30,1,0.0,0.0
2916,2004-03-30,Marchex ,MCHX,Sanders Morris Harris/National Securities,6.5,7.52,8.88,0.3661538461538463,1.0199999999999996,2.380000000000001,2.0,,2004,3,30,1,0.1808510638297874,1.3600000000000012
2917,2004-03-31,Santarus ,SNTS,SG Cowen/UBS Investment Bank,9.0,9.0,10.1,0.12222222222222218,0.0,1.0999999999999996,1.0,,2004,3,31,2,0.12222222222222218,1.0999999999999996
2918,2004-04-05,Memory Pharmaceuticals ,MEMY,UBS Investment Bank/SG Cowen,7.0,7.5,8.4,0.20000000000000004,0.5,1.4000000000000004,1.0,,2004,4,5,0,0.12000000000000005,0.9000000000000004
2919,2004-04-05,JED Oil ,JDO,Gilford Securities,5.5,10.0,11.2,1.0363636363636362,4.5,5.699999999999999,2.0,,2004,4,5,0,0.11999999999999993,1.1999999999999993
2920,2004-04-06,Arbor Realty Trust ,ABR,Wachovia Securities/UBS Investment Bank,20.0,20.05,20.5,0.025,0.05000000000000071,0.5,1.0,,2004,4,6,1,0.022443890274314177,0.4499999999999993
